brand,category,style,sku,name,upc,item_cost,selling_price,order_id,order_date,month,year,month_year,site_name,tax,shipping,shipping_tax,ship_to_city,ship_to_zip,account_name,parent_sku,distribution_center,qty_sold,order_amount
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-S,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-S,817920021769,42.95,77.36,112-8585663-1461016,10/14/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,0,0,0,HILLSBORO,63050-4964,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-S,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-S,817920021769,42.95,77.36,113-5048520-0098668,2/12/2020,Feb,2020,Feb -2020,Amazon Seller Central - US,0,0,0,DRESDEN,38225-1376,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,77.36
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-S,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-S,817920021769,42.95,77.36,113-5524886-5409812,7/30/2019,Jul,2019,Jul -2019,Amazon Seller Central - US,4.38,0,0,SAYLORSBURG,18353-8024,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,77.44
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-S,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-S,817920021769,42.95,77.36,113-5572080-1557018,10/22/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,0,0,0,WEST MONROE,71292-6839,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-S,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-S,817920021769,42.95,77.36,114-5660283-4404255,2/20/2020,Feb,2020,Feb -2020,Amazon Seller Central - US,5.13,0,0,SADDLE BROOK,07663-5304,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,82.49
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-XL,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-XL,817920021776,42.95,77.36,111-0436749-4506648,8/6/2019,Aug,2019,Aug -2019,Amazon Seller Central - US,0,0,0,KILGORE,75662-2945,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-XL,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-XL,817920021776,42.95,77.36,111-6921344-8985830,1/5/2019,Jan,2019,Jan -2019,Amazon Seller Central - US,0,0,0,LA GRANGE,28551-1965,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-XL,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-XL,817920021776,42.95,77.36,112-4396966-4999452,3/22/2020,Mar,2020,Mar -2020,Amazon Seller Central - US,0,0,0,clearwater,33756,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,77.36
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-XL,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-XL,817920021776,42.95,77.36,112-7018435-1391410,8/18/2019,Aug,2019,Aug -2019,Amazon Seller Central - US,0,0,0,WILLISTON,58801-1926,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-XL,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-XL,817920021776,42.95,77.36,112-7477363-6057012,10/23/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,0,0,0,STONE MOUNTAIN,30087-6519,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-XL,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-XL,817920021776,42.95,77.36,112-7486305-5963467,10/8/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,0,0,0,COVINGTON,30014-3800,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-XL,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-XL,817920021776,42.95,77.36,113-2317602-3625817,10/18/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,0,0,0,PORTLAND,97266-1638,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-XL,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-XL,817920021776,42.95,77.36,113-3616972-7785815,9/4/2019,Sep,2019,Sep -2019,Amazon Seller Central - US,5.11,0,0,Pawtucket,02861-2517,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,78.17
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-XL,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-XL,817920021776,42.95,77.36,114-3697514-1277014,8/29/2019,Aug,2019,Aug -2019,Amazon Seller Central - US,4.38,0,0,TYSONS CORNER,22102-3986,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,77.44
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-XL,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-XL,817920021776,42.95,77.36,302951079731-1632094122020,5/11/2019,May,2019,May -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Haines,97833-2519,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-XS,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-XS,817920021783,42.95,77.36,111-4774521-6068202,5/19/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,BUNNLEVEL,28323-9096,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-XS,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-XS,817920021783,42.95,77.36,114-6992521-8204215,5/28/2019,May,2019,May -2019,Amazon Seller Central - US,4.38,0,0,MOUNTAIN TOP,18707-1914,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,77.44
Daytona Helmets,Half Helmets,Half Helmets,D6-CB-XS,D.O.T. DAYTONA SKULL CAP- W/ CROSS BONES D6-CB-XS,817920021783,42.95,77.36,114-7489968-2378632,5/16/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,WEST ALLIS,53227-1833,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-2XL,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-2XL,817920021868,42.95,77.36,113-1176582-9065048,5/5/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,INDEPENDENCE,64055-1934,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-2XL,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-2XL,817920021868,42.95,77.36,113-4357312-1986651,5/18/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,RHINELANDER,54501-8296,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-2XL,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-2XL,817920021868,42.95,77.36,113-9231611-9351418,2/22/2020,Feb,2020,Feb -2020,Amazon Seller Central - US,4.64,0,0,DETROIT,48221-2622,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,82
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-2XS,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-2XS,817920021875,42.95,77.36,113-2914925-3741827,1/20/2019,Jan,2019,Jan -2019,Amazon Seller Central - US,0,0,0,hinsdale,3451,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-2XS,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-2XS,817920021875,42.95,77.36,114-2878251-9537006,6/13/2019,Jun,2019,Jun -2019,Amazon Seller Central - US,0,0,0,CONNERSVILLE,47331-3333,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,111-0516680-0073021,1/20/2020,Jan,2020,Jan -2020,Amazon Seller Central - US,6.27,0,0,Peoria,85345,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,83.63
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,111-3052328-1910652,8/28/2019,Aug,2019,Aug -2019,Amazon Seller Central - US,0,0,0,Custer,54423,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,111-5337561-4745807,4/10/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,4.38,0,0,SHIPPENSBURG,17257-2003,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,77.44
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,111-5750192-7409013,3/30/2020,Mar,2020,Mar -2020,Amazon Seller Central - US,5.22,0,0,WADSWORTH,44281-9295,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,82.58
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,111-9181416-2174660,4/12/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,Elgin,97827,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,112-5318466-2008215,1/30/2019,Jan,2019,Jan -2019,Amazon Seller Central - US,0,0,0,WELLS,04090-4220,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,112-6804025-9739444,1/23/2020,Jan,2020,Jan -2020,Amazon Seller Central - US,4.64,0,0,SALEM,26426-6030,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,82
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,112-8385950-2653828,3/23/2019,Mar,2019,Mar -2019,Amazon Seller Central - US,0,0,0,WHITEHALL,12887-3000,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,113-2787399-1623452,9/30/2019,Sep,2019,Sep -2019,Amazon Seller Central - US,5.11,0,0,FORT WAYNE,46804-4603,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,78.17
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,113-6744545-9330640,7/15/2019,Jul,2019,Jul -2019,Amazon Seller Central - US,0,0,0,MELISSA,75454-3032,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,114-2639440-9627441,9/30/2019,Sep,2019,Sep -2019,Amazon Seller Central - US,6.48,0,0,BRONX,10462-3305,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,79.54
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,114-2680127-4224261,4/15/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,DAYTON,45431-1824,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,114-4501884-2548237,4/15/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,DAYTON,45431-1824,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-L,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-L,817920021882,42.95,77.36,114-8398062-4877003,9/2/2019,Sep,2019,Sep -2019,Amazon Seller Central - US,4.84,0,0,Browns Mills,08015-6438,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,77.9
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,111-0049897-6041043,10/18/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,4.38,0,0,BANGOR,18013-5704,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,77.44
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,111-4115775-9797009,10/7/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,4.38,0,0,CHURCH HILL,21623-1331,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,77.44
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,111-4438665-5421039,4/17/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,BELLPORT,11713-2003,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,111-5240596-7315404,3/23/2019,Mar,2019,Mar -2019,Amazon Seller Central - US,6.64,0,0,GUYMON,73942-4257,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,76.58
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,111-5251076-7674652,2/27/2020,Feb,2020,Feb -2020,Amazon Seller Central - US,4.1,0,0,STAFFORD,22554-5514,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,81.46
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,111-5594007-9810655,12/8/2019,Dec,2019,Dec -2019,Amazon Seller Central - US,5.84,0,0,BIRMINGHAM,35242-2406,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,78.9
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,111-6659456-2824222,9/28/2019,Sep,2019,Sep -2019,Amazon Seller Central - US,0,0,0,FOUR OAKS,27524-9263,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,111-6921344-8985830,1/5/2019,Jan,2019,Jan -2019,Amazon Seller Central - US,0,0,0,LA GRANGE,28551-1965,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,111-8398327-8665848,10/26/2018,Oct,2018,Oct -2018,Amazon Seller Central - US,0,0,0,GARDNERVILLE,89460-6907,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,111-8787561-3985855,3/29/2019,Mar,2019,Mar -2019,Amazon Seller Central - US,0,0,0,RIVER FALLS,54022-2232,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,112-0253296-7249028,5/21/2019,May,2019,May -2019,Amazon Seller Central - US,6.58,0,0,LAWTON,73507-1138,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,79.64
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,112-1039848-3262630,4/6/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,DAYTON,45417-6832,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,72.5
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,112-3537733-8817806,10/4/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,0,0,0,PONTIAC,48342-2961,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,112-4481416-2619438,5/4/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,BROOKLINE,5345,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,72.5
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,112-4958391-2505826,5/22/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,ALLENTON,53002-9562,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,112-6246122-3095427,6/11/2019,Jun,2019,Jun -2019,Amazon Seller Central - US,0,0,0,PLOVER,54467-3685,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,112-6777925-1073004,4/12/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,GREAT FALLS,59404-3043,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,113-2006734-3097055,11/24/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,6.58,0,0,PORT ORCHARD,98367,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,79.64
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,113-4363742-6489015,6/11/2019,Jun,2019,Jun -2019,Amazon Seller Central - US,4.38,0,0,MARIENVILLE,16239-2713,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,77.44
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,113-5476735-0673018,10/22/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,0,0,0,Sapphire,28774,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,113-7670772-6757828,11/9/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,5.3,0,0,AUBURN,95603-9725,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,78.36
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,113-8444600-7203433,9/22/2019,Sep,2019,Sep -2019,Amazon Seller Central - US,0,0,0,THE VILLAGES,32159-8988,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,113-8753265-8141013,3/19/2019,Mar,2019,Mar -2019,Amazon Seller Central - US,0,0,0,OMAHA,68114-1920,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,113-9108775-0892230,2/5/2019,Feb,2019,Feb -2019,Amazon Seller Central - US,0,0,0,Sautee Nacoochee,30571-0024,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,114-1172870-3016266,3/2/2019,Mar,2019,Mar -2019,Amazon Seller Central - US,0,0,0,STURBRIDGE,01566-1017,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,114-1785240-7382639,6/15/2019,Jun,2019,Jun -2019,Amazon Seller Central - US,0,0,0,PORT SAINT LUCIE,34986-2230,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,114-2052916-7688209,5/24/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,SCHENECTADY,12303-4109,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,114-4465251-8977824,5/8/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,BOISE,83702-4345,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,114-5104941-7084254,4/2/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,Wittmann,85361,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,114-5375656-1658607,5/29/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,WEST ORANGE,77630-6440,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,73.06
Daytona Helmets,Half Helmets,Half Helmets,D6-DF-M,D.O.T. DAYTONA SKULL CAP- W/ DRAGONFLY D6-DF-M,817920021899,42.95,77.36,114-9257045-9801002,10/14/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,5.11,0,0,Summerville,29485,Motorcycle Dot Inc. - US,D6-Skull-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,78.17
